text,category,stance
الطائرة المقلة لأولى جرعات لقاح مطار بوفاريك الأثناء,info_news,1
بايدن يتلقى الجرعة الثانية لقاح فايزر ضد كورونا,celebrity,1
متحدث الصحة يوجه رسالة لناقلي الشائعات المتعلقة بـ,info_news,1
وكيف اللمجرمين ان يصنعو القاح مفيد,requests,1
رئيس لجنة مكافحة متلقى اللقاح عرضة للإصابة الجرعتين ,info_news,1
افضل عقار لكورونا العقار يلي انت ساكن  وافضل لقاح لكورونا انك تتلقح بنفس العقار ,personal,1
عاجل رسمي مصر تتعاقد مليون جرعة لقاح أسترازينيكيا  ,info_news,1
الصحة الإعلان فتح باب التسجيل موقع حجز لقاح خلال أيام  ,info_news,1
بلشنا بمليون لقاح انتهينا للمقربين والعباد تهل,rumors,1
اللهم انفع واجعل الشفاء ودفع البلاء وأدم مولاي خادم الحرمين الشريفين الصحة والعافية آمين  ,info_news,1
بالفيديو اتهام زوجين الأغنياء بالتظاهر بأنهما العمال للحصول لقاح,info_news,0
أطباء العزل يمارسون عملهم بشكل طبيعي أسبوع تلقي لقاح,info_news,1
بينما الألمان   أيدوا فرضه بشكل إلزامي   فرض اللقاح   بشكل إلزامي بلدك      ,info_news,1
فيديو متداول عالميا جيب صلب سؤال أصحاب نظرية المؤامرة ضد لقاح آمن وكيف تم إنتاجه بأقل سنة   ,rumors,-1
فرنسا تعلن ترخيص لقاح موديرنا للاستخدام الطارئ ضد فيروس كورونا,info_news,1
الإمارات   شخصا تلقوا لقاح كورونا خلال الـ ساعة الماضية,info_news,1
يتلقى الجرعة الأولى لقاح كورونا كوفيد  ,celebrity,1
عاجل   يتلقى الجرعة الأولى لقاح فيروس   حفظك الله والدنا وقائدنا,celebrity,1
إيران رغم الحصار تصنع الأسلحة الصواريخ الأدوية هلاء اللقاح ضد فايروس كورونا الناجح  إيران فخر ,personal,1
عزوف كبير الأردنيين تلقي لقاح كورونا   برأيك السبب,info_news,1
عاجل   الكويت ترخص استخدام لقاح أكسفورد,info_news,1
ستوكهوام تحول قاعة تسلم جوائز نوبل لمقر تطعيم بلقاحات مضادة لكورونا ,info_news,1
بعيرة نعتمد لقاح لكرونا والوضع الصحي حاله كحال الأوضاع السياسية والاقتصادية,info_news,0
وقت الضيق  شكرا الهند تبرعها الف جرعة لقاح أوكسفورد استرازينيكا  وعاد عيشنا وبزارنا ولقاحنا معهم ,info_news,1
المكسيك ترجيح تسجيل التصريح باستخدام لقاح سبوتنيك خلال أيام ,info_news,1
الوصول علاج لكورونا علاج للمصابين وليس لقاح مراحله الاخيرة التجارب ,info_news,1
متحدث العدالة والتنمية التركي سيتلقى الرئيس أردوغان جرعة لقاح مضاد لكورونا اجتماع الحزب الخميس,celebrity,1
عبيدات استئناف تزويد الأردن بلقاح فايزر منتصف الشهر المقبل فيديو ,info_news,1
شعب غريب ساعه بطعم بتحكيله تطعيم كوفيد بقلك اعوذ بالله انا مستحيل اتطعم,personal,1
سيتم حجر العائدين السفر أخذوا الجرعة الثانية لقاح فيروس كورونا كوفيد  يوسف المسلماني يوضح ,info_news,1
رحلة التحصين بـ تبدأ بالجرعة الأولى وبعد الجرعة الثانية تصل بر الأمان بإذن الله,info_news,1
ال لقاح يلي جابن الحريري ووزعهم أصداقه شو هني مساطر المليون لقاح يعني,plan,0
الشرطة البريطانية خلي منشأة مخصصة لإنتاج وتخزين لقاح أكسفورد أسترازينيكا المضاد لفيروس,plan,1
الإنطلاق إنتاج لقاح سبوتنيكبالجزائر خلال الأسابيع المقبلة ,plan,1
لقاح كورونا الايراني سيصل الى الانتاج الوفير غضون اشهر ,info_news,1
تونس دفعة لقاح كورونا تصل البلاد مطلع بالتنسيق مبادرة كوفاكس,plan,1
لقاح فايروس كورونا الإيراني حصل إجازة الإختبار الإنساني منظمة الصحة العالمية  اللقاح الإيراني,plan,1
الممرضه ناديه العنزي انتهينا تطعيم الجرعه الثانيه ونشجع الجميع لتلقي اللقاح,info_news,1
تلقى العاهل السعودي الملك سلمان بن عبدالعزيز الجمعة الجرعة الأولى لقاح فيروس كورونا نيوم ,celebrity,1
جرعة لقاح تم تقديمها خلال الـ ساعة الماضية ليبلغ عدد الجرعات الكلي بمعدل توزيع جرعة لكل شخص  ,restrictions,1
شركة برازيلية إنتاج لقاح سبوتنيكالروسي يبدأ البرازيل خلال الأيام القريبة ,info_news,1
مجلة لانسيت لقاح سبوتنيك الروسي فعال بنسبة تزيد بالمئة,info_news,1
بريطانيا تقر استخدام لقاح موديرنا مواجهة فيروس كورونا,info_news,1
الصحة تأجيل مواعيد الجرعة الأولى لقاح لمن لديه موعد مسبق ,info_news,1
اللي بخاف الله تخاف منو  احفظ الجمهورية الإسلامية ايران,unrelated,1
فاوتشي هدف بايدن تطعيم مليون نسمة خلال يوم قابل للتطبيق ,plan,1
عاجل  حفظه الله يتلقى الجرعة الأولى لقاح كورونا كوفيد  الفيديو واس الأخبار الملكية  ,celebrity,1
الصحة تعلن تقديم جرعة لقاح خلال الـ ساعة الماضية وإجمالي الجرعات المقدمة اليوم ,info_news,1
تم حجز جرعة لقاح شركة إكسفورد أمل تصل خلال أسبوع,info_news,1
ملايين جرعة   تحصل إمدادات لقاح أسترا زينيكا ضد معهد سيروم الهندي خلال أسبوع رويترز,plan,1
نجاح لقاح سعودي مضاد لكورونا جامعة الامام عبدالرحمن بن فيصل   لذلك يغتاض الحاقد عندما نقول   ,info_news,1
تعاقدت الصين لشراء لقاح كورونا ولم تتعاقد معها لبناء ميناء الفاو  غباء سرقات,requests,0
منظمة الصحة العالمية ستحصلان الشهر الجاري جرعات لقاح عبر منصة كوفاكس,info_news,1
الصحة تعلن تقديم جرعة لقاح خلال الـ ساعة الماضية والعدد الاجمالي اليوم جرعة ,plan,1
وصلت إسرائيل شحنة لقاح موديرنا المضاد لفيروس كورونا,plan,1
حفظه الله وبارك ومتعه بالصحة والعافية يتلقى الجرعة الأولى لقاح كورونا كوفيد  ,celebrity,1
فيديو رئيس الهيئة السعودية للبيانات والذكاء الاصطناعي سدايا يتلقى الجرعة الأولى لقاح,info_news,1
الصحة الإسرائيلية شخصا أصيبوا بشلل خفيف الوجه تلقيهم لقاح كورونا اذا هيك يبلشو بالسياسيين,info_news,-1
شركة تتوقع تحقيق حوالي مليار المبيعات العام لقاح كورونا  ,info_news,1
الموناليزا تتلقى لقاح كوفيد بمشروع فني يبرز أهمية اللقاحات مواجهة كورونا ,celebrity,1
الحذر الحقن بلقاح تم انتاجه بسرعة ,info_news,-1
المواطن أعطته ابنته حدث صدفة وهذا دافعي لنشر الفيديو ,personal,1
الإمارات تتخطى حاجز المليون جرعة لقاح لفيروس كورونا إطار حملة التطعيم,info_news,1
درب السلامة والشفا الناس  الجميع وفخر الجزيرة  ,celebrity,1
تبدأ التجارب البشرية لقاح الأنفى المقبل ,plan,1
عاجل وصول شحنة لقاح استرازينكا المضاد لكورونا مطار القاهرة تغطية_عاجلة,info_news,1
لقاح جديد يقتحم معركة وكيف يعمل ,info_news,1
توصية ألمانية هامة بشأن لقاح أسترازينيكا تخص ,info_news,1
جايي يصالحنا  وبخبرية يفرحنا  قال اللقاح مجاني  شكلو بدو يلق حنا   ,info_news,1
السيد القائد الامام ممنوع دخول لقاح اميركا وبريطانيا ايران,info_news,0
روسيون يرفضون لقاح سبوتنيك الروسي رفضا قاطعا لهذه الأسباب   الرابط البديل,info_news,-1
حصلت اليوم ضمن اجراءات احترافية وتنظيم يفوق الخيال الحمدلله اني سعودي,personal,1
تلقيت اليوم الجرعة الأولى لقاح فايزر المضاد لكورونا   شكرا قطر     ,personal,1
